,Personality,Title,Sentence,Context,sentiment
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"Go back to Mississippi, go back to Alabama, go back to South Carolina, go back to Georgia, go back to Louisiana, go back to the slums and ghettos of our Northern cities, knowing that somehow this situation can and will be changed.","Civil rights, equality, justice, dream, freedom",-0.644151807
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"Let us not wallow in the valley of despair, I say to you today, my friends.","Civil rights, equality, justice, dream, freedom",0.983869135
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"So even though we face the difficulties of today and tomorrow, I still have a dream.","Civil rights, equality, justice, dream, freedom",0.999454796
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,It is a dream deeply rooted in the American dream.,"Civil rights, equality, justice, dream, freedom",0.999722898
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"I have a dream that one day this nation will rise up and live out the true meaning of its creed: We hold these truths to be self-evident, that all men are created equal.","Civil rights, equality, justice, dream, freedom",0.998665929
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"I have a dream that one day on the red hills of Georgia, the sons of former slaves and the sons of former slave owners will be able to sit down together at the table of brotherhood.","Civil rights, equality, justice, dream, freedom",0.998696625
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"I have a dream that one day even the state of Mississippi, a state sweltering with the heat of injustice, sweltering with the heat of oppression will be transformed into an oasis of freedom and justice.","Civil rights, equality, justice, dream, freedom",0.999421954
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,I have a dream that my four little children will one day live in a nation where they will not be judged by the color of their skin but by the content of their character.,"Civil rights, equality, justice, dream, freedom",0.999322891
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,I have a dream today.,"Civil rights, equality, justice, dream, freedom",0.999736488
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"I have a dream that one day down in Alabama with its vicious racists, with its governor having his lips dripping with the words of interposition and nullification, one day right down in Alabama little Black boys and Black girls will be able to join hands with little white boys and white girls as sisters and brothers.","Civil rights, equality, justice, dream, freedom",-0.930774689
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,I have a dream today.,"Civil rights, equality, justice, dream, freedom",0.999736488
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"I have a dream that one day every valley shall be exalted, every hill and mountain shall be made low, the rough places will be made plain, and the crooked places will be made straight, and the glory of the Lord shall be revealed, and all flesh shall see it together.","Civil rights, equality, justice, dream, freedom",0.999207556
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,This is our hope.,"Civil rights, equality, justice, dream, freedom",0.999774158
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,This is the faith that I go back to the South with.,"Civil rights, equality, justice, dream, freedom",0.997455418
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"With this faith, we will be able to hew out of the mountain of despair a stone of hope.","Civil rights, equality, justice, dream, freedom",0.999270141
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,With this faith we will be able to transform the jangling discords of our nation into a beautiful symphony of brotherhood.,"Civil rights, equality, justice, dream, freedom",0.999843001
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"With this faith we will be able to work together, to pray together, to struggle together, to go to jail together, to stand up for freedom together, knowing that we will be free one day.","Civil rights, equality, justice, dream, freedom",0.999392748
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"This will be the day when all of God's children will be able to sing with new meaning: My country, 'tis of thee, sweet land of liberty, of thee I sing.","Civil rights, equality, justice, dream, freedom",0.999450266
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"Land where my fathers died, land of the pilgrims' pride, from every mountainside, let freedom ring.","Civil rights, equality, justice, dream, freedom",0.995821714
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"And if America is to be a great nation, this must become true.","Civil rights, equality, justice, dream, freedom",0.998109579
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,And so let freedom ring from the prodigious hilltops of New Hampshire.,"Civil rights, equality, justice, dream, freedom",-0.840877652
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,Let freedom ring from the mighty mountains of New York.,"Civil rights, equality, justice, dream, freedom",0.993637562
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,Let freedom ring from the heightening Alleghenies of Pennsylvania.,"Civil rights, equality, justice, dream, freedom",0.991864204
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,Let freedom ring from the snowcapped Rockies of Colorado.,"Civil rights, equality, justice, dream, freedom",0.986018181
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,Let freedom ring from the curvaceous slopes of California.,"Civil rights, equality, justice, dream, freedom",0.979555666
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"But not only that, let freedom ring from Stone Mountain of Georgia.","Civil rights, equality, justice, dream, freedom",0.995274425
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,Let freedom ring from Lookout Mountain of Tennessee.,"Civil rights, equality, justice, dream, freedom",0.884509265
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,Let freedom ring from every hill and molehill of Mississippi.,"Civil rights, equality, justice, dream, freedom",0.968644321
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"From every mountainside, let freedom ring.","Civil rights, equality, justice, dream, freedom",0.992573142
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"And when this happens, and when we allow freedom ring, when we let it ring from every village and every hamlet, from every state and every city, we will be able to speed up that day when all of God's children, Black men and white men, Jews and Gentiles, Protestants and Catholics, will be able to join hands and sing in the words of the old Negro spiritual: Free at last.","Civil rights, equality, justice, dream, freedom",0.999055207
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,Free at last.,"Civil rights, equality, justice, dream, freedom",0.997926712
28-08-1963 00:00,Martin Luther King Jr.,I have a dream,"Thank God almighty, we are free at last.","Civil rights, equality, justice, dream, freedom",0.999165058
28-08-1963 00:00,Martin Luther King Jr.,Letter from Birmingham Jail,"My Dear Fellow Clergymen: While confined here in the Birmingham city jail, I came across your recent statement calling my present activities ""unwise and untimely."" Seldom do I pause to answer criticism of my work and ideas.","Civil rights, justice, nonviolent protest, Birmingham, letter.",-0.937225521
16-04-1963 00:00,Martin Luther King Jr.,Letter from Birmingham Jail,"If I sought to answer all the criticisms that cross my desk, my secretaries would have little time for anything other than such correspondence in the course of the day, and I would have no time for constructive work.","Civil rights, justice, nonviolent protest, Birmingham, letter.",-0.99921
16-04-1963 00:00,Martin Luther King Jr.,Letter from Birmingham Jail,"But since I feel that you are men of genuine good will and that your criticisms are sincerely set forth, I want to try to answer your statement in what I hope will be patient and reasonable terms.","Civil rights, justice, nonviolent protest, Birmingham, letter.",0.979256392
16-04-1963 00:00,Martin Luther King Jr.,Letter from Birmingham Jail,"I think I should indicate why I am here in Birmingham, since you have been influenced by the view which argues against ""outsiders coming in."" I have the honor of serving as president of the Southern Christian Leadership Conference, an organization operating in every southern state, with headquarters in Atlanta, Georgia.","Civil rights, justice, nonviolent protest, Birmingham, letter.",0.952850938
